,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
Dimethyl fumarate,-1.062886706, 1.256698261,-0.490056816,-0.022675952,-0.374615486,-0.473014247, 0.014115211,-0.993571910, 0.432221940, 0.478475430, 6.475951042, 0.254258676, 0.329458456,-0.578131416, 0.317374699, 0.843648722, 0.204343984, 0.826164366, 0.412491574
"Dimethyl hexopyranosiduronate, alpha-D-",-0.638729635,-0.160440207,-0.790376753,-0.796652069, 0.241320576, 0.552192737, 0.118235385, 0.268827178, 0.150841608,-0.640846215, 0.610610553,-0.466353244, 1.806881971,-0.158568383, 0.019297557,-0.118286342,-0.713481354,-0.534416788, 0.042134469
Dinoseb, 1.04589670, 1.28920415, 0.21262448, 1.73856105, 0.82178581,-0.67138827,-0.45594148, 0.64991056, 0.01414848, 0.68910645, 0.64033281, 0.61002176,-0.05088885, 0.23534523, 0.45183614, 0.27080590, 0.40531888,-0.60582491, 0.01866492
Diphenyl ether, 0.599650543, 0.961198548,-0.023834190, 1.713624964, 0.373758594, 0.095773561, 0.205156643, 0.410602036, 0.151553343, 0.610950968, 0.006166951, 0.132096156,-0.266673961,-0.165860330, 0.267046878, 0.002049556, 0.018896561, 0.297116417,-0.310819300
DL-Glyceraldehyde,-0.28517455,-0.29026430,-0.31324648,-0.26230215,-0.30721984,-0.33024815,-0.28070881,-0.30787954,-0.30339496,-0.29042708,-0.32137826,-0.31949010,-0.32526579,-0.31933659,-0.30193809,-0.31717314,-0.31419708,-0.31844407,-0.32916778
DL-Ornithine,-0.410741953,-0.454970533,-0.345628067,-0.426826794,-0.455288967,-0.322798939,-0.312518611,-0.448938945,-0.423289614,-0.439908615,-0.296162696,-0.425479366,-0.387014602,-0.375475399,-0.382205588,-0.407004682,-0.380230880,-0.389487771,-0.437905530
DL-Phenylalanine,-0.333652841,-0.318067737,-0.394267819,-0.379465757,-0.421923557,-0.277035033,-0.305478924,-0.460932328,-0.433240624,-0.483962891,-0.375273044,-0.485543955,-0.426260706,-0.418186036,-0.431793166,-0.452910782,-0.465589356,-0.392584039,-0.463900316
"DL-Proline, 5-oxo-", 6.092774787,-0.396984502, 0.094445510, 3.310100406, 3.193770368, 0.636900522,-0.397173424,-0.397088660,-0.397032756,-0.397084486,-0.397119519,-0.077809285,-0.397242547,-0.397284571,-0.397205712, 0.452156959,-0.397246679, 4.364313950,-0.397225865
Dobutamine,-0.70494206, 0.77197005, 1.34980483,-0.70177289,-0.70537547, 0.43648937,-0.70588870,-0.70488988, 1.30162335, 0.85071905, 2.81871272, 0.53511427, 1.53968169, 0.76333903, 1.39740635, 1.78135406, 1.45483387, 3.21426609, 0.70487332
Doconexent,-0.02331080, 0.53878708,-0.56317052, 0.69235013, 0.18143796,-0.52740569,-0.30257842, 0.08381915,-0.35701800,-0.20759769,-0.49032202,-0.25491229,-0.47237582,-0.46760627,-0.57285900,-0.35737771,-0.32907847,-0.39564174, 0.07827699
Docosyl octyl ether,-0.01534140,-0.41739541,-0.23236729,-0.50847340,-0.02613735,-0.42856136,-0.24938007,-0.39378649,-0.36859550,-0.27399760,-0.19487239,-0.17570608,-0.49216823,-0.49505351,-0.41837872,-0.47957585,-0.31455910, 0.27194252,-0.36997297
Dodecanamide,-0.319995274,-0.316005961,-0.317743849,-0.310114410,-0.321346555,-0.320311107,-0.322946697,-0.319832585,-0.317778757,-0.319679238,-0.320966299, 1.486480014,-0.325486197,-0.327030076,-0.324132923,-0.320986097, 1.561705767,-0.318755393,-0.324873301
"Dodecanamide, N-(2-hydroxyethyl)-", 4.173749154,-0.685454242, 0.186499641,-0.667994672,-0.701281052, 0.005761871, 1.955116235, 0.410055300, 0.114831274, 0.406250024, 0.497066077, 1.985711389, 0.367925753, 1.581998723, 0.948803674, 2.591618592, 1.473159381, 1.708490125, 0.918520628
"Dodecane, 4,6-dimethyl-", 1.015033e-01,-5.272859e-02,-1.800406e-01,-3.914859e-01,-1.746848e-01,-2.056277e-01,-3.727241e-01,-7.457286e-02,-1.256019e-01,-2.519082e-01,-3.929057e-01,-4.065585e-01,-3.946936e-01,-4.033627e-01,-4.128630e-01,-4.121921e-01,-3.938803e-01,-3.809353e-01,-4.022482e-01
"Dodecanoic acid, 1-methylethyl ester",-0.919036545, 1.658853087,-0.066951787, 1.670507430, 0.009401989,-0.123185327, 0.530905810,-0.919033712,-0.918997944, 0.560719954,-0.919053456,-0.919073883,-0.919132170, 0.326973461,-0.917579837,-0.919053800, 0.373438283,-0.752160111,-0.919121497
Dodecanoic acid, 0.19861769, 0.60098686, 0.02423481, 1.31232226, 0.67338972, 0.24745887,-0.06699294, 0.21558820, 0.22047775, 0.20674473,-0.01410190, 0.05489728, 0.01497307,-0.10695357,-0.03801458, 0.49243443,-0.06611365, 0.44790475, 0.13015254
Dodecylcyclohexane, 1.20207474, 2.06924829, 1.21837680, 2.05090948, 1.14803679, 2.01701074, 0.83598300, 0.98526274, 1.05851481, 1.25543812, 1.40748302, 1.35749301, 0.93466913, 0.75570593, 1.03252716, 1.22468262, 0.74600324, 1.25653415, 0.95228733
Dopamine,-0.372105960,-0.372105279,-0.372105576,-0.372104273,-0.294341520, 0.100605931,-0.372106464, 0.255109051,-0.372105582, 0.005777758,-0.372106126, 0.325051542, 0.186611492, 0.193457806, 0.058274308, 0.216452654, 0.146023200, 0.036638113, 0.473693863
Ecgonine,-0.240616876,-0.239220067,-0.239828567,-0.237157214, 1.008698141,-0.240727461,-0.241650280,-0.240559912, 0.930372353, 0.353472855, 0.845171724,-0.241367577,-0.242539454,-0.243080024,-0.242065622,-0.240963800,-0.242592598, 0.400147854,-0.242324856
Eicosapentaenoic acid,-0.2200163006,-0.2183353241,-0.2190676178,-0.2158528019, 6.8379088167,-0.2201493829,-0.2212599410,-0.2199477483,-0.2190823270, 7.9182620595, 2.3027523670,-0.2209197252,-0.2223300097,-0.2229805539,-0.2217597812, 1.4975455058,-0.2223939659,-0.2194938518,-0.2220717540
Erythritol,-0.20696250,-0.13588578, 0.17967323,-0.39133841,-1.16902507, 1.55597841, 0.58695416,-1.30630365, 0.22187095,-0.17732901,-0.34044768,-1.25066799,-0.30530875,-0.44954618, 1.70753055, 0.62180525,-0.55913137,-0.38896329,-0.29414413
"Erythrono-1,4-lactone, (Z)-",-0.59197366,-0.53528800,-0.54634868,-0.54161580,-0.56206889,-0.53511096,-0.57844059,-0.56609308,-0.51776706,-0.60366015,-0.55128267,-0.56549680,-0.54564984,-0.57007179,-0.55703660,-0.53401797,-0.56825809,-0.57628345,-0.55523138
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",-0.13352128,-0.13351041,-0.13351515,-0.13349435,-0.13352497,-0.13352214,-0.13352933, 8.84696712,-0.13351524, 7.69657124,-0.13352393,-0.13352713,-0.13353625,-0.13354046,-0.13353256,-0.07205241,-0.13353666,-0.12734997,-0.10579115
"Ethanol, 2-(9-octadecenyloxy)-",-0.62487294, 2.33435904, 1.74382735, 2.94546158, 1.67465340,-0.02111886,-0.11329933,-0.35083105,-0.74739990, 1.86208599, 1.57583550, 1.62701706,-0.74745228, 1.11324058, 1.45942089,-0.63157607, 1.25802504,-0.47561192,-0.74744811
Ethanolamine,-0.69862447,-0.69859036,-0.58231071,-0.69853998,-0.69863603,-0.54069098,-0.60789732,-0.55167493,-0.45145988,-0.56456124,-0.55004679,-0.56256596,-0.55571473,-0.57816180,-0.56145607,-0.55866712,-0.69867273,-0.48426647,-0.59237982
"Ethanone, 1-(2,5-dimethoxyphenyl)-",-8.533892e-02,-5.807942e-01, 1.144195e+00,-5.755867e-01,-5.855147e-01,-5.845995e-01,-5.869291e-01,-5.841765e-01,-4.823039e-01,-5.840410e-01,-5.851786e-01,-4.863658e-01,-5.891738e-01,-5.905384e-01,-5.879776e-01,-5.851961e-01,-5.893079e-01,-5.832244e-01,-5.886320e-01
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",-0.57456008, 1.35458199,-0.57417263,-0.57285968,-0.57479262,-0.57461443, 0.09021234,-0.57453208,-0.57417864,-0.57450569,-0.57472718,-0.57492904, 0.12652264, 0.56215466, 1.11096969,-0.57473059,-0.57553112,-0.57434670, 0.12581739
Ethyl alpha-D-glucopyranoside,-0.2902407399, 0.0716195403,-0.2480843240,-0.2742194434, 0.0050491202, 0.0741126736,-0.1878981012,-0.0024469402,-0.0547419092,-0.4300675816, 0.1401097080,-0.3364403120,-0.1355534059,-0.0743971095,-0.0573226945,-0.2757352341, 0.4718550986,-0.2832659246, 0.3290552427
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,-0.52263829,-0.51965023,-0.52095194,-0.51523737,-0.52365042,-0.01745731,-0.52484895,-0.52251644, 5.68266103,-0.52240158,-0.52336560,-0.52424419,-0.52675108,-0.52790747,-0.52573745, 4.39189468, 0.80868844,-0.52170960, 3.28440703
Fenitrothion, 0.293605417, 3.449108768, 3.909141062, 0.827909340, 0.131878519, 0.074130583,-0.234123592, 0.246861668, 0.218307510, 0.300240630,-0.017674915,-0.058989419,-0.144810898, 1.646263362, 0.019681127, 0.240264707, 0.027256354, 0.479100589, 0.165174560
"Furan-2-carboxaldehyde, 5-(1-piperidyl)-", 4.007888038, 3.972606434, 3.584753936, 1.121804831, 3.712832163, 2.415099502, 3.539123444,-0.323200109,-0.323193106,-0.323199586,-0.323203975, 5.244769409,-0.323219385,-0.323224649,-0.323214771,-0.323204042,-0.323219903,-0.323196436,-0.323217296
"Furan, 2-pentyl-", 0.394643162, 0.460227920, 0.490534703, 0.670277407, 0.235789730, 0.396608769,-0.571645023, 0.144199831,-0.566308122, 0.199748340, 0.119884249, 0.077761864,-0.024785123,-0.064940907, 0.015588057, 0.147918660, 0.006561169, 0.290438677, 0.118190177
Galactopyranose,-0.24853643,-0.54459664,-0.55154192,-0.36953548,-0.40029680,-0.67959444,-0.67960218,-0.12629417,-0.61393765, 0.63763860,-0.46115991, 0.26544962, 0.33038095, 1.10222715,-0.67960567,-0.03344746, 1.57791620,-0.42109090,-0.13690277
Gln-Ala,-0.101116394,-0.101251667,-0.101252450,-0.101249013,-0.101254073,-0.101253607,-0.101254794,-0.101206098,-0.101252466,-0.101253322,-0.100936785,-0.100914196,-0.101016943,-0.101167241,-0.101255328,-0.101253911,-0.101256006,-0.101252906,-0.101255662
Glucopyranose,-0.256803024,-0.256805418,-0.256806351,-0.256804590,-0.256806286,-0.256804425,-0.256804015,-0.256804799,-0.256804688,-0.256802633,-0.256804653,-0.256806645,-0.256806645,-0.256806646,-0.256805987,-0.256803747,-0.256806645,-0.256803869,-0.256801265
Glucose,-0.27974467,-0.28959529,-0.27619967,-0.29600162,-0.29123795,-0.25827362,-0.23776616,-0.24551233,-0.24477862,-0.27482909,-0.25914336,-0.28280325,-0.26503005,-0.27382543,-0.26203401,-0.28450548,-0.28707099,-0.28105177,-0.24235205
Glyceric acid,-0.271811170,-0.271861263,-0.271805686,-0.271812709,-0.271817255,-0.271861808,-0.271862142,-0.271777714,-0.271785286,-0.271811371,-0.271768999,-0.271813175,-0.271725647,-0.271796854,-0.271788942,-0.271792095,-0.271826160,-0.271793898,-0.271827365
Glycine,-0.131975403,-0.073821979,-0.328483239, 0.090387637,-0.113747092,-0.251388037,-0.123045883,-0.087375962,-0.105788225,-0.090279672,-0.408340613,-0.344422260,-0.363986816,-0.339046030,-0.310563776,-0.258555794,-0.266786100,-0.211841272,-0.225761778
"Glycine, N-(1-oxobutyl)-",-0.286957286,-0.251655974,-0.203395127,-0.288574144,-0.189647967,-0.236015042,-0.290917690,-0.292151274,-0.157528577,-0.183673346,-0.166103832,-0.286009366,-0.274016679,-0.179345518,-0.262070577,-0.262889364,-0.305172458,-0.305169375,-0.169046934
"Glycine, N-(N-DL-leucylglycyl)-",-0.12090127,-0.10745450,-0.11304203,-0.10570910,-0.12145323,-0.11218440,-0.10639168,-0.13494851,-0.13544490,-0.12569248,-0.13201031,-0.13267087,-0.13268242,-0.13374320,-0.12908725,-0.13032818,-0.13154740,-0.12927563,-0.13170022
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",-0.323065313,-0.323718592,-0.323718933,-0.323717433,-0.323719642,-0.322489856,-0.323719956,-0.323719344,-0.323718940,-0.322773685,-0.323719567,-0.323719797,-0.322186193,-0.323720759,-0.323720189,-0.323719571,-0.323720485,-0.321326593,-0.323720335
Glycolic acid,-0.53366016,-0.08968637,-0.43772499,-0.25943007,-0.49483750,-0.31108306,-0.41069441,-0.41977947, 0.28899374,-0.29246697, 0.06805803,-0.57114606,-0.41872772,-0.48473739, 0.04593214,-0.42504267,-0.66554058,-0.56802650,-0.39797677
Glycyl-l-glutamine,-0.25055314,-0.24540482,-0.24764761,-0.23780161,-0.25229700,-0.25096073,-0.25436203,-0.25034318,-0.24769266, 9.14509139,-0.25180627,-0.25332005,-0.25763932,-0.25963174,-0.25589289, 4.43999039,-0.25783520,-0.24895303,-0.25684836
Glyoxime,-0.5384983,-0.5009860,-0.5076661,-0.4408809,-0.7302872,-0.5570156,-0.5250601,-0.7283707,-0.5257547,-0.5054852,-0.5140174,-0.5467947,-0.5507110,-0.5454829,-0.5349779,-0.5078652,-0.5881036,-0.5224792,-0.5486408
Guanabenz, 0.76647868,-0.67046569,-0.67187036, 1.29163144,-0.67478228,-0.67394537, 1.01175557,-0.67355860,-0.67189858,-0.67343466,-0.67447494, 0.38026037,-0.67812819, 0.32278887, 0.27702853,-0.67449094,-0.67825087,-0.67268795,-0.67763281
"Guanidine, N,N-dimethyl-",-0.14509596, 1.44427173, 0.27127525, 1.77474943, 0.73186532, 1.09011980, 0.09198386,-0.49817803, 1.30445070, 1.17641073, 0.75222104, 0.90623516, 0.34588427, 0.16757284, 0.34814772, 0.50311921, 0.04077270,-0.12822583, 0.15649312
"Gulonic acid, gamma-lactone",-0.291491873,-0.291490091,-0.291490867,-0.291487460,-0.291492476,-0.291492014,-0.291493191,-0.291491800,-0.291490883,-0.291491732,-0.291492306,-0.291492830,-0.291494325,-0.291495015,-0.291493721,-0.291492315, 0.823445519,-0.291491319,-0.291494051
Heptadecanoic acid, 0.0239084754, 0.4463214533, 0.3179821318,-1.1542665425, 0.1977249693, 0.0001970701,-0.2403545814,-0.1322550772, 0.0162056868, 0.0750445415,-0.3056659363,-0.2187620721,-1.5321907608,-0.3649917224,-0.2473178091, 0.1909261551,-0.2539236793, 0.1099701800,-0.0943578181
Heptanoic acid, 0.1989993930,-0.2587173411,-1.5070762389, 0.9398053040, 0.2344834441, 0.2122675725, 0.4046513966, 0.3079755747, 0.3253668460, 0.3416843342, 0.1222818015, 0.2045516990,-0.1117863541,-0.1929667745,-0.3110818947, 0.2862205100,-0.0329630570, 0.3109188126,-0.0000460237
Hexanedioic acid,-0.5901511858,-0.3671856593,-0.4640681811,-0.3922346794,-0.3172640478, 0.7632243197,-0.6208002799,-0.4372895521,-0.4986838376,-0.1464721051, 0.7613399983, 0.4061527518,-0.0051775410,-0.1811704379,-0.2071380544,-0.0775108314,-0.4435174031, 0.0512504468,-0.4676668351
Hexanoic acid,-0.223743182, 0.032944545, 0.033406450, 0.294006654,-0.170834340,-0.224324223,-0.172337294,-0.251423413,-0.083451000,-0.160146942,-0.218735559,-0.267141297,-0.350639644,-0.481959517,-0.278088328,-0.127246669,-0.347466499,-1.438255897,-0.312070798
Hexanoylglycine,-0.58538150,-0.38578154,-0.56892125,-0.12996211,-0.00790570,-0.63066917,-0.63126741,-0.57307700,-0.63009437,-0.63052575,-0.56194164,-0.58480456,-0.63184383,-0.51562469,-0.63153666,-0.60803990,-0.63187829,-0.63031605,-0.33131524
Hippuric acid,-0.31993948,-0.04859528,-1.13029266, 1.02048360, 0.84013369,-0.22693340,-0.21491514,-0.50557814,-0.42009615, 0.14373573, 0.65505262, 0.16125904, 0.27215637, 1.36761003, 0.77098666,-0.17998508,-0.32641439,-0.88380356,-0.52040037
Homocysteine thiolactone,-0.37524619,-0.37236337,-0.37361923,-0.36810593,-0.37622267,-0.37547442, 0.80505863,-0.37512863,-0.37364446,-0.37501781,-0.37594789,-0.37679553,-0.37921412,-0.38032978,-0.37823620,-0.37596219,-0.37932380,-0.37435021,-0.37877122
Hydantoic acid,-0.382838335,-0.382669207,-0.386041637,-0.381798984,-0.382872679,-0.382067481,-0.383071143,-0.383449268,-0.383325830,-0.382294770,-0.381292590,-0.381799256,-0.386083388,-0.383545925,-0.382693227,-0.386069748,-0.383411007,-0.381902746,-0.382165613
Hydracrylic acid,-0.62271845, 0.21629401,-0.41522800,-0.25182151,-0.10065992,-0.10045415,-0.38878932,-0.52359677, 0.23369048,-0.45994564,-0.35676530,-0.65527732,-0.33504204,-0.57909521,-0.48697892,-0.30982850,-0.75680940,-0.33907264,-0.46156521
Hydroquinidine,-0.249089940, 0.064414466,-0.194932394,-0.039839375,-0.038663224, 1.832145543,-0.234761091,-0.417310979, 2.189323742,-0.119584730, 1.993530449,-0.313140726, 1.201702817,-0.401516762,-0.239970000,-0.180873036,-0.337630275, 2.452085299,-0.257114585
Hydroquinone,-0.453537961,-0.383932258,-0.308618116,-0.568399558,-0.511438205,-0.472644603,-0.190879328,-0.215661890, 0.021586760,-0.200606089,-0.047955985,-0.172034480,-0.578383939,-0.160182443,-0.074194035,-0.575461005,-0.578482525,-0.574012104,-0.577985847
Indole-3-carboxaldehyde,-0.623582229,-0.621836652,-0.622597088,-0.619258727,-0.624173499,-0.623720426,-0.624873663,-0.623511042,-0.622612363,-0.623443943,-0.624007114,-0.205277767,-0.169200117,-0.331047376,-0.625392712,-0.208352003,-0.626051268,-0.623039702,-0.625716674
Indole-3-lactic acid,-0.50466696,-0.50491324,-0.50486572,-0.50461309,-0.50473312,-0.50482680,-0.50472857,-0.50451036,-0.50449071,-0.50502334,-0.50504052,-0.50485111,-0.50471255,-0.50482052,-0.50492852,-0.50484023,-0.50516102,-0.50492442,-0.50449701
Indole-5-carboxylic acid,-0.70365246,-0.70083734, 0.77965012,-0.69667987,-0.70460602,-0.32176537, 0.21776746, 0.19306356, 0.36930719, 0.57778242, 0.27934967,-0.08164105, 0.23758457, 0.26328818, 0.50712936, 0.30511384, 0.70015862, 0.56460620,-0.13000720
"Inosose-2, 1,3,4,5,6-pentakis-",-0.5855176,-0.5851306,-0.5901142,-0.5900390,-0.5868699,-0.5807427,-0.5831896,-0.5825015,-0.5797676,-0.5817344,-0.5810440,-0.5816431,-0.5817197,-0.5824928,-0.5829786,-0.5813211,-0.5836957,-0.5831495,-0.5834477
Isofucosterol,-0.38658365,-0.47649273,-0.48793046,-0.34889761,-0.45607004,-0.52050618,-0.36002745,-0.51234510,-0.51459591,-0.47890231,-0.48639831,-0.52542420,-0.55036726,-0.43230673,-0.43029580,-0.41227365,-0.50403920,-0.54428864,-0.54003623
Isonicotinic Acid, 0.38948615, 0.44817050,-0.19379156, 0.70880283, 0.16560682, 0.45134949, 0.80345738, 0.70082276, 1.54685733, 1.10983670, 0.09683911,-0.11822315, 0.11911119, 0.65550664, 0.53320654, 1.25722348, 0.97440104, 0.78084977, 1.24707268
Isopropyl palmitate, 0.564597425, 0.920773441, 0.946416794, 1.302506241, 0.353684275, 0.416559243, 0.197093179, 0.263722243, 0.453744368, 0.438824836, 0.426418488, 0.429684746, 0.222663812,-0.013326184, 0.279078689,-1.373077952, 0.115875997, 0.620610838, 0.147068741
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",-0.45641308,-0.45641307,-0.45641282,-0.45641306,-0.45641309,-0.45641308,-0.45641309,-0.45641308,-0.45641308,-0.45641308,-0.45641308,-0.45641309,-0.45641310,-0.45641310,-0.45641309,-0.45641308,-0.45641310,-0.45641308,-0.45641309
Isoxaben,-0.45216935,-0.45214150,-0.45215363,-0.45023387,-0.45217879,-0.45046236,-0.45218996,-0.44199237,-0.44299589,-0.44189229,-0.45217613,-0.44442145,-0.44757165,-0.45221847,-0.44862668,-0.44195549,-0.44966713,-0.43374949,-0.45220341
Itaconic acid,-0.023734730, 0.070359100,-0.052049475, 0.274986901, 0.036420886,-0.014735932,-0.051440481, 0.344111092,-0.339254172, 0.196792723,-0.339752748,-0.339936220, 0.203363406, 0.213326414,-0.340248052,-0.339755845,-0.340483463, 0.256344093, 0.205268658
Ketamine,-0.138230613,-1.003239482,-0.007252133,-1.002281983,-1.002662495,-0.348687061,-0.606529039,-0.683957962,-0.173223832,-0.068705240,-0.148676165,-0.460974755,-0.439417239,-0.616548220,-0.278110914,-0.539365704,-0.388524068,-0.427312500,-0.797230444
L-(+)-Threose,-0.23137918,-0.23136736,-0.23137251,-0.23134990,-0.23138318,-0.23138011,-0.23138792,-0.23137869,-0.23137261,-0.23137824,-0.23138205,-0.23138553,-0.23139544,-0.23140002,-0.23139144,-0.23138211,-0.23139589,-0.23137550,-0.23139363
L-5-Oxoproline,-0.50701306,-0.48779037,-0.55321201,-0.49775135,-0.50215402,-0.52381911,-0.54312345,-0.55121969,-0.52024388,-0.51370325,-0.47433312,-0.53371308,-0.54047631,-0.55486176,-0.51648210,-0.48684166,-0.56798890,-0.49827066,-0.57111730
L-Alanine, 0.766090776, 1.742647691, 0.104807687, 0.894456929, 2.025922479, 0.233219429,-0.267598478, 0.314811507, 1.308968569, 0.726824407, 1.839161581, 0.307009132, 1.306337972, 0.052699038, 0.664269954, 0.454400344,-1.447071995, 0.505295013, 0.366320842
L-Asparagine,-0.50281874,-0.49770219,-0.50159978,-0.49871252,-0.49067010,-0.49804774,-0.49412852,-0.49053340,-0.48555103,-0.48640773,-0.49659875,-0.49193876,-0.49201835,-0.49304260,-0.49473312,-0.49262707,-0.49528131,-0.48461288,-0.49346504
L-Aspartic acid,-0.55805274,-0.55775698,-0.56054803,-0.55615177,-0.55937576,-0.55507469,-0.55540988,-0.55294437,-0.55334694,-0.54734597,-0.55775684,-0.55961115,-0.56012683,-0.55832070,-0.56268950,-0.55620157,-0.55785741,-0.55391906,-0.56241990
L-Citrulline,-0.27290809,-0.27287211,-0.27288778,-0.27281899,-0.27292027,-0.27291093,-0.27293470,-0.27290662,-0.27288810,-0.27290524,-0.27291684,-0.27292742,-0.27295760,-0.27297152,-0.27294540,-0.27291702,-0.27295897,-0.15207831,-0.27295207
L-Cysteine, 0.585389511,-0.260255015, 0.139985154,-0.102892628, 0.103473262, 0.124354164,-0.275229762,-0.109053820,-0.046324942,-0.234445143, 0.228264752,-0.081876277,-0.090346626, 0.132281840, 0.198906565, 0.320083370,-0.306437153,-0.217095326,-0.379003682
L-Glutamic acid,-0.463085423,-0.302737736,-0.544775787,-0.312610945,-0.362990793,-0.523739610,-0.558766555,-0.334808775,-0.378313558,-0.268247903,-0.468558684,-0.465982453,-0.495320088,-0.483527955,-0.480508777,-0.294342820,-0.474960435,-0.386365762,-0.509346438
L-Glutamine, 0.37359593, 0.66222982,-0.97651715,-0.58148669, 1.63979440,-0.49322096,-0.94680140, 0.24543863, 0.82271972, 0.12969812,-0.40588252, 0.29408930, 0.72506340,-0.02896688, 0.34897988, 0.03939539,-0.17153048, 0.67114131, 0.33031554
l-Histidine ethyl ester,-0.76552900,-0.85832870, 0.23169950,-0.74809339,-0.70686003, 0.74940386,-0.80015135, 0.98343294, 0.92899266, 1.34394849, 0.48740727, 0.49334351, 0.27387728, 0.36358410,-0.26773480, 1.51083626, 0.69963573, 1.50140085, 0.91225331
L-Hydroxyproline,-0.214123067,-0.198417865,-0.214073538,-0.213905697,-0.214152794,-0.214130015,-0.210929634,-0.214119488,-0.214074306,-0.214116115,-0.214144429,-0.203104366,-0.214243863,-0.214277827,-0.214214092,-0.214144865,-0.205374551,-0.214095791,-0.214230380
L-Isoleucine,-0.463353185,-0.491590005,-0.479039303,-0.453746904,-0.443089317,-0.310812797,-0.392246206,-0.175040723,-0.240872755,-0.212666291,-0.473252155,-0.349022839,-0.363403051,-0.469800351,-0.365813879,-0.458107080,-0.492398887,-0.194871521,-0.237551079
L-Leucine, 0.673683424, 0.183884813,-0.522317860, 0.054055905, 0.340711611,-0.407298382,-0.156929845, 0.746307238,-0.151444818,-0.461955725,-0.173266482,-0.364261401,-0.438452387,-0.359658503,-0.092624085,-0.323062859,-0.593068683,-0.419361475, 0.176978941
L-Lysine,-1.036224656,-0.947384238,-0.329279772,-1.048734534,-0.949613430,-0.059796035,-0.105830600, 0.871856462, 0.902712733, 0.497975125, 0.333581338, 0.405915006,-1.291236585,-0.070443697,-1.290414278, 0.762355921,-0.165083649, 0.295455673, 0.773661065
"L-Lysine, ethyl ester ",-0.370022341,-0.368420465, 0.375419805,-0.366054763,-0.370564936,-0.370149161,-0.371207459, 0.291682747,-0.369132317, 0.314299693,-0.370412247, 0.286009569, 0.224640633, 0.168256582, 0.252825158, 0.565318812, 0.229830875,-0.369524477, 0.265353559
L-Methionine,-0.376489414,-0.343036072,-0.392575440,-0.380877057,-0.381409542,-0.384384006,-0.371274292,-0.402541241,-0.396038945,-0.401073731,-0.383937036,-0.401639872,-0.390037100,-0.393253435,-0.390521684,-0.394913426,-0.398174606,-0.396970959,-0.395313014
L-Norleucine,-0.440941173,-0.438930777,-0.439806578,-0.435961758,-0.441622144,-0.389158356,-0.195639102,-0.086061699, 0.848486121,-0.440781908,-0.145559176,-0.442021640,-0.443708296,-0.444486327, 0.722942284,-0.441440493,-0.443784786, 0.982963758,-0.443399431
L-Ornithine,-0.71683366,-0.71508481,-0.48942676,-0.80737279,-0.71077398,-0.51016842,-0.50879049,-0.15473080,-0.26269631,-0.34225872,-0.40806523,-0.30551865,-0.41830268,-0.43354508,-0.37419808,-0.24815966,-0.44399421,-0.21557155,-0.20878574
L-Proline,-0.62894918,-0.61153506,-0.63120638,-0.62657121,-0.62073956,-0.62913854,-0.63058119,-0.63014307,-0.61769186,-0.63173124,-0.62547584,-0.63039600,-0.62571685,-0.62796256,-0.62687689,-0.62701730,-0.63411498,-0.62716590,-0.63031077
L-Threitol, 1.01537586, 0.57410032, 0.04959780, 0.22588286, 0.40224414, 1.14325187, 0.80303564, 0.57282632, 1.18735131, 0.59477744, 1.48294913, 0.59091997, 1.69708806, 0.40066077, 0.73109781, 0.65780743,-0.12356232, 0.41812798, 0.92601206
L-Threonine,-0.22468754,-0.26009834,-0.17250247,-0.26006316,-0.26013023,-0.26012404,-0.26013978,-0.26012119,-0.26010892,-0.26012027,-0.26012796,-0.26013496,-0.26015495,-0.19136431,-0.26014687,-0.26012808,-0.26015585,-0.25623427,-0.26015129
L-Tryptophan,-0.60131622, 1.26751864,-0.91054137, 1.51679025, 1.71569082,-0.55325725,-0.78030711,-0.20176801, 0.08680431,-0.88396736,-0.68124332,-0.45235094,-0.41699237,-0.34555742,-0.54805754,-0.67282992,-0.43624633,-0.54304964, 0.06324182
"L-Tryptophan, N-acetyl-1", 0.196473040,-0.548102991,-0.800703955,-0.091346323, 0.298656149, 0.069585296,-1.142326306, 0.154576169, 0.481754337,-0.529239319, 0.132689913,-0.325866243, 0.099772171,-0.068881061,-0.710290922,-0.533223899,-0.535355722,-0.091585202, 0.283657465
L-Valine,-0.55950883,-0.52129999,-0.55348617,-0.54128869,-0.53841478,-0.56968851,-0.44272963,-0.38660209,-0.34937755,-0.41709866,-0.47083214,-0.51987298,-0.42584495,-0.55411039,-0.47581201,-0.49220679,-0.56138222,-0.35527370,-0.27713069
