ID,Type,Median Value (DSS),Median Value (LPS),Median Value (VECPAC),Mean Value (DSS),Mean Value (LPS),Mean Value (VECPAC),Comparison p-value (DSS),Comparison p-value (LPS),Comparison p-value (VECPAC),Median Log2 Fold Change (DSS),Median Log2 Fold Change (LPS),Median Log2 Fold Change (VECPAC),Mean Log2 Fold Change (DSS),Mean Log2 Fold Change (LPS),Mean Log2 Fold Change (VECPAC),Mean Log2 Fold Change Direction (DSS),Mean Log2 Fold Change Direction (LPS),Mean Log2 Fold Change Direction (VECPAC),Mean Log2 Fold Changes Consistent,Combined Comparison p-value,Corrected Comparison p-value
ENSMUSG00000045128-P,gene_P,8.306910352217841,8.39223796561464,8.099356445815467,8.290688903740163,8.429312947547611,8.081412245580768,0.6063936063936064,0.6923076923076923,0.8391608391608392,nan,nan,nan,-0.03670331630446228,-0.022472201949989015,-0.01967867813583641,-1.0,-1.0,-1.0,True,0.9115633932998645,0.9807677376306733
ENSMUSG00000047146-P,gene_P,3.0250192842293337,2.6797042233767265,3.3696666599914815,2.5766163753194995,2.4364852704128332,3.1641851787349338,0.2855923468144892,0.6923076923076923,0.8391608391608392,nan,nan,nan,-0.4218823864451251,-0.4549672391455014,-0.13454962884883076,-1.0,-1.0,-1.0,True,0.7316203782259323,0.9369875019384747
ENSMUSG00000070705-P,gene_P,4.282004418201433,3.88507585564206,3.909190707303736,4.217157105678962,3.910941842993132,3.77922922737527,0.6993006993006993,0.2867132867132867,0.5394605394605395,nan,nan,nan,-0.11095618173260831,-0.21068546665766902,-0.20275636971284586,-1.0,-1.0,-1.0,True,0.6162500847700143,0.9138274311519151
ENSMUSG00000040795-P,gene_P,4.631652482412297,4.666032443414604,4.4001433780333485,4.386063092918436,4.476087276778824,4.238909242727406,0.6063936063936064,0.46853146853146854,0.3736263736263737,nan,nan,nan,0.11571978188827503,0.10178519651916164,0.18506038264352348,1.0,1.0,1.0,True,0.6112403758144447,0.9138274311519151
ENSMUSG00000031511-P,gene_P,6.188115919057914,6.141050924325098,5.96683303250116,6.2301663973402075,6.182808521621362,5.920473689540473,0.36363636363636365,0.16083916083916086,0.5394605394605395,nan,nan,nan,0.036884117127577214,0.051008820629158846,0.07534435894124963,1.0,1.0,1.0,True,0.3290363618431534,0.8854707883994246
ENSMUSG00000024805-P,gene_P,4.608473287948572,4.329962151117591,4.64314150950937,4.359411049417868,4.210619054413268,4.547637925169971,0.2977022977022977,0.6923076923076923,0.18781218781218784,nan,nan,nan,-0.2008069216005064,-0.10432798841952322,-0.1384213740053887,-1.0,-1.0,-1.0,True,0.369218889798396,0.8854707883994246
ENSMUSG00000029198-P,gene_P,6.409553771180828,6.116409774256625,6.025388010337346,6.2741391809067375,6.014499169463116,6.1137147740855395,0.23976023976023977,0.04895104895104895,0.3736263736263737,nan,nan,nan,0.09108030355515824,0.08770301811112867,0.06250303978321886,1.0,1.0,1.0,True,0.0928300027791299,0.850171948922128
ENSMUSG00000032482-P,gene_P,6.872829294269563,7.171005810733309,7.052597077692678,6.80462561696374,7.165967148552226,7.035242028398263,0.2977022977022977,0.5734265734265734,0.2397602397602398,nan,nan,nan,0.0548537958806578,0.045772410339962225,0.10875505629147186,1.0,1.0,1.0,True,0.38075954973620857,0.8854707883994246
ENSMUSG00000021288-P,gene_P,7.898757642793123,8.19036508462023,7.7527912183929635,7.874772682927387,8.235402843792416,7.839415121392048,0.14685314685314685,0.2167832167832168,0.18781218781218784,nan,nan,nan,0.03377270258785302,0.03534369822088452,0.06197097740953683,1.0,1.0,1.0,True,0.11494195059365742,0.850171948922128
ENSMUSG00000024151-P,gene_P,5.944517178935532,5.570621025531544,5.3786261364549866,5.86096942568516,5.61126890930315,5.351254491853405,0.23976023976023977,0.3706293706293706,0.07592407592407593,nan,nan,nan,0.07815454328479417,0.10470335425694431,0.19134892308267815,1.0,1.0,1.0,True,0.1247623957482089,0.850171948922128
ENSMUSG00000023243-P,gene_P,2.7212861642654502,2.4106095149466364,2.451212704495946,2.556550366771845,2.079910762932247,2.249552440140934,0.8981018981018981,0.6116002398209409,0.620233408980597,nan,nan,nan,-0.14766062614084968,-0.4994980022716259,-0.3449648835028489,-1.0,-1.0,-1.0,True,0.9050422119318365,0.9807677376306733
ENSMUSG00000030591-P,gene_P,8.797802877295817,8.868870522153948,8.512075293883512,8.789814101620353,8.842677569978466,8.519842599121375,0.14685314685314685,0.2167832167832168,0.4535464535464536,nan,nan,nan,0.03441336229879558,0.02239578027098829,0.028706085992433825,1.0,1.0,1.0,True,0.20528300058555018,0.8773071898804707
ENSMUSG00000052751-P,gene_P,6.237113169378479,6.191732474661941,5.770968491827928,6.077651721333842,6.12995112154008,5.828226335592748,0.36363636363636365,0.6923076923076923,0.945054945054945,nan,nan,nan,0.06073943710331906,0.04038329308647265,0.032952509218291376,1.0,1.0,1.0,True,0.824772007178,0.9747411876020534
ENSMUSG00000020389-P,gene_P,3.797285083544277,3.670756324126371,2.402376011593134,3.952638110753665,3.543841239817833,2.5191320315281422,0.05994005994005994,0.46853146853146854,0.023976023976023976,nan,nan,nan,0.2132810206628439,0.20843775248046692,0.7159297577350476,1.0,1.0,1.0,True,0.023548035720029916,0.8191051846590357
ENSMUSG00000028959-P,gene_P,6.763507762779302,6.801873991396523,6.445154171663747,6.79700190827603,6.78285688476214,6.482797466710513,0.18981018981018982,0.04895104895104895,0.07592407592407593,nan,nan,nan,0.06652829045216285,0.04181514810078446,0.08093646320362081,1.0,1.0,1.0,True,0.024398710035334906,0.8191051846590357
ENSMUSG00000025474-P,gene_P,4.6103957201164185,4.603581321000287,4.380420668608043,4.590722795658313,4.531992897189493,4.289718184229231,0.43756243756243757,0.6923076923076923,0.2397602397602398,nan,nan,nan,-0.09234437612812742,-0.09786176686000858,-0.12361578805480072,-1.0,-1.0,-1.0,True,0.5128266895549938,0.9004951816627094
ENSMUSG00000064370-P,gene_P,15.429338966650313,15.73899728634366,15.215566248721775,15.452792652013189,15.71571512233041,15.226054574547641,0.23976023976023977,0.6923076923076923,0.5394605394605395,nan,nan,nan,-0.01202587876276136,-0.0044942362372847565,-0.01384053356692795,-1.0,-1.0,-1.0,True,0.566309126466034,0.9074969001104186
ENSMUSG00000005580-P,gene_P,3.8818807876365558,4.762084009432767,4.6061202104677506,3.6554795967509683,4.671058387875305,4.504884788245733,0.8981018981018981,0.46853146853146854,0.4535464535464536,nan,nan,nan,0.1459104627919376,0.11087848991244766,0.11699277738132553,1.0,1.0,1.0,True,0.7687169924352277,0.9551380372293189
ENSMUSG00000030663-P,gene_P,7.339961047069513,6.705830727554718,7.173655160130002,7.254339447054448,6.752430532127092,7.214150026867748,0.6063936063936064,0.5734265734265734,0.5394605394605395,nan,nan,nan,-0.03012251906956032,-0.040002648685795304,-0.03831697396503999,-1.0,-1.0,-1.0,True,0.7641919934261431,0.9528667247223492
ENSMUSG00000035941-P,gene_P,6.519859004308067,6.224281138123276,5.854240009800666,6.491893724259532,6.222520365175246,5.819106792619045,0.23976023976023977,0.2867132867132867,0.2397602397602398,nan,nan,nan,-0.07173574966533156,-0.048337747935337114,-0.04498245557816503,-1.0,-1.0,-1.0,True,0.22304835262113315,0.8773071898804707
ENSMUSG00000036501-P,gene_P,4.296986454586445,4.217454670144877,4.836085993944232,4.2660934865523,4.3645080631598905,4.440652330267112,0.23976023976023977,0.46853146853146854,0.6353646353646354,nan,nan,nan,-0.27638695204351627,-0.14889214638217446,-0.17959774806448578,-1.0,-1.0,-1.0,True,0.5084785213095193,0.8999815627268657
ENSMUSG00000033411-P,gene_P,4.9718463198832765,4.836522075532415,4.843947318643933,4.797006546857289,4.8699695097266895,4.827789653056269,0.11188811188811189,0.2867132867132867,0.07592407592407593,nan,nan,nan,-0.24706028441079805,-0.07941637016228262,-0.21074257994163043,-1.0,-1.0,-1.0,True,0.06119033571493921,0.8191051846590357
ENSMUSG00000035934-P,gene_P,5.606158186884929,6.064363292374095,5.854686218171313,5.6643134235647965,6.056016925932132,5.74881098537121,0.36363636363636365,0.5734265734265734,0.4535464535464536,nan,nan,nan,-0.07514489054205006,-0.039200216220193526,-0.05716022381976928,-1.0,-1.0,-1.0,True,0.5806183857963976,0.9074969001104186
ENSMUSG00000003344-P,gene_P,6.306526873153512,6.20406811320114,6.167750040208636,6.303266459369011,6.222422228274853,6.135433576100199,0.6063936063936064,0.5734265734265734,0.30369630369630374,nan,nan,nan,0.044889414865235906,0.03284676907293076,0.07485704342727727,1.0,1.0,1.0,True,0.609851975587371,0.9138274311519151
ENSMUSG00000037608-P,gene_P,7.813685147941555,7.49716129768311,7.836214494465141,7.8452141212371105,7.518728816163224,7.676121397228189,0.6063936063936064,0.2867132867132867,0.4535464535464536,nan,nan,nan,-0.027293585824459763,-0.073714690022509,-0.05290481048964376,-1.0,-1.0,-1.0,True,0.5335545669769428,0.9004951816627094
ENSMUSG00000026333-P,gene_P,4.7734527078414075,4.467377558871165,4.568097744324122,4.737779207798683,4.2679207825475345,4.3046360607358976,0.7972027972027972,0.46853146853146854,0.30369630369630374,nan,nan,nan,-0.0887102460712084,-0.06843850213603826,-0.12916175361724286,-1.0,-1.0,-1.0,True,0.629014830224766,0.9153158005561306
ENSMUSG00000003527-P,gene_P,4.269186181912657,4.220792566333152,4.502642613644606,4.10722878205931,4.165253564899508,4.0864632184761325,0.23976023976023977,0.5734265734265734,0.5394605394605395,nan,nan,nan,-0.11549704796980877,-0.16038744269717475,-0.2514232601481276,-1.0,-1.0,-1.0,True,0.5180714246076084,0.9004951816627094
ENSMUSG00000058420-P,gene_P,5.767727055452274,5.775886569943317,5.364444152617995,5.752478466343885,5.707484177820117,5.226170137585027,0.08291708291708291,0.1118881118881119,0.3736263736263737,nan,nan,nan,0.12861630862136095,0.07371678196491943,0.15097623055124668,1.0,1.0,1.0,True,0.07871576376113842,0.850171948922128
ENSMUSG00000019907-P,gene_P,7.530663112893775,7.4008886756860175,7.240534041109077,7.430648117830466,7.45133029775052,7.329865365840795,0.6993006993006993,0.6923076923076923,0.6353646353646354,nan,nan,nan,-0.017715727473471547,-0.02739325243424425,-0.05063636547162545,-1.0,-1.0,-1.0,True,0.8840184868089205,0.9807677376306733
ENSMUSG00000025410-P,gene_P,7.475144936725528,7.56001284628694,7.400460912808627,7.489552279332815,7.564744170633114,7.463966476879155,0.18981018981018982,0.6923076923076923,0.7332667332667333,nan,nan,nan,0.029720174591456944,0.014700297242941314,0.02163200166032926,1.0,1.0,1.0,True,0.5855389126019548,0.9074969001104186
ENSMUSG00000061718-P,gene_P,11.27139495259443,11.307804116531509,10.829922418775945,11.279108102531946,11.27375803383318,10.865687143043244,0.8981018981018981,0.9370629370629371,0.7332667332667333,nan,nan,nan,0.004201290956231109,0.006762000802225088,0.008903530232874012,1.0,1.0,1.0,True,0.9868883719725592,0.9970743195057048
ENSMUSG00000008690-P,gene_P,6.319296157971596,6.456922005195935,6.120449489655427,6.359299333127603,6.492526894461092,6.127637795093892,0.5184815184815185,0.9370629370629371,0.8391608391608392,nan,nan,nan,0.035050577083745794,0.02165988924369253,0.016760528066776914,1.0,1.0,1.0,True,0.9376019126766949,0.9841756024567136
ENSMUSG00000092417-P,gene_P,5.0041244802395255,5.231926976236849,4.873624019819042,4.829808439960776,5.184505295118493,4.967549854591744,0.43756243756243757,0.6923076923076923,0.5394605394605395,nan,nan,nan,0.13183886297023856,0.06183571988348908,0.06768598815478874,1.0,1.0,1.0,True,0.7275540419190758,0.9361633745675665
ENSMUSG00000004895-P,gene_P,3.934713754737681,3.4726942555145923,2.7172740869733794,3.47002778519287,3.4261239540666284,2.5110840099436054,0.6063936063936064,0.3706293706293706,0.3736263736263737,nan,nan,nan,0.23885219719128542,0.2903747958995902,0.20220063909154,1.0,1.0,1.0,True,0.5496548464395761,0.9074969001104186
ENSMUSG00000025934-P,gene_P,1.9737274725260874,2.713165506010181,2.0155392866817246,1.9420348438992092,2.289054340555142,1.7420089796071558,0.46286309710385953,0.44435912712385317,0.28349035537545697,nan,nan,nan,0.3933233853148823,0.4864924293343097,0.9772127002909081,1.0,1.0,1.0,True,0.45949699064908,0.8854707883994246
ENSMUSG00000028273-P,gene_P,7.137952126485515,6.905660810123933,6.906523280638641,7.130661993811216,6.804701084024817,6.722684981553278,0.11188811188811189,0.1118881118881119,0.30369630369630374,nan,nan,nan,-0.06524251735528958,-0.09484027408671257,-0.07214827158981513,-1.0,-1.0,-1.0,True,0.08401249777497515,0.850171948922128
ENSMUSG00000026520-P,gene_P,6.811150382295733,6.929288748155309,6.562062673863089,6.735206387262061,6.872479580731503,6.6118389785440455,0.04195804195804195,0.3706293706293706,0.18781218781218784,nan,nan,nan,0.11111612059612616,0.05771174632265907,0.07407247959821049,1.0,1.0,1.0,True,0.06970152410314916,0.850171948922128
ENSMUSG00000024193-P,gene_P,6.527563920864032,6.504515105939815,6.11859550200013,6.455265868988152,6.503498797265781,6.14209041736419,0.14685314685314685,0.5734265734265734,0.18781218781218784,nan,nan,nan,0.082240224323065,0.05125034327844976,0.06498875184503315,1.0,1.0,1.0,True,0.21737822661985765,0.8773071898804707
ENSMUSG00000083899-P,gene_P,2.891705070981941,3.042163567535062,2.5776970221639397,2.652841715243923,3.060193345921474,2.3559298327290783,0.2977022977022977,0.07692307692307693,0.2397602397602398,nan,nan,nan,0.29498585099216096,0.36603499582779336,0.46065851754603404,1.0,1.0,1.0,True,0.10843464114295279,0.850171948922128
ENSMUSG00000030879-P,gene_P,7.26638809943858,7.225597970456422,6.937859280868434,7.286837539787468,7.129753392668245,6.935944651084128,0.6063936063936064,0.8111888111888111,0.30369630369630374,nan,nan,nan,0.02820526603052412,0.027710329107291157,0.03617597755806993,1.0,1.0,1.0,True,0.7033943512770922,0.9354385944363055
ENSMUSG00000021585-P,gene_P,7.0662347926167115,6.638757457725568,6.582047571312991,7.1261648848832735,6.689945049033865,6.63452011119865,0.6063936063936064,0.2867132867132867,0.1058941058941059,nan,nan,nan,-0.03417091687793359,-0.0553157611355626,-0.07894112207147046,-1.0,-1.0,-1.0,True,0.23886413556970756,0.8773071898804707
ENSMUSG00000026623-P,gene_P,8.470834998355059,8.42532670574409,8.39768372506637,8.492744628489769,8.425522019746358,8.362237456957539,0.18981018981018982,0.3706293706293706,0.30369630369630374,nan,nan,nan,-0.026992569613263483,-0.01636554523541987,-0.028758628580866613,-1.0,-1.0,-1.0,True,0.2615459532035801,0.8773071898804707
ENSMUSG00000056215-P,gene_P,3.3779681226594254,3.0776820435059644,3.4370163671170926,3.1759367232865685,3.0863687713439427,3.261082311951546,0.08291708291708291,0.2867132867132867,0.1058941058941059,nan,nan,nan,-0.21006189561711092,-0.4697559894337914,-0.1831953774117683,-1.0,-1.0,-1.0,True,0.06266385107443381,0.8191051846590357
ENSMUSG00000001964-P,gene_P,6.4417960364341464,6.427236233216999,6.275841597743595,6.338704434347124,6.4540651479992635,6.182904713640654,0.6993006993006993,0.8111888111888111,0.945054945054945,nan,nan,nan,0.02918006865099597,0.030344161293538337,0.018508607734587477,1.0,1.0,1.0,True,0.9745057627455761,0.9970743195057048
ENSMUSG00000057367-P,gene_P,5.318361755739682,5.365383646102175,5.045190670193696,5.424147739510807,5.282840449440872,4.879304607628593,0.6063936063936064,0.3706293706293706,0.7332667332667333,nan,nan,nan,-0.04544537010641859,-0.04737555087851556,-0.06015587932211496,-1.0,-1.0,-1.0,True,0.7298110491647529,0.9361633745675665
ENSMUSG00000036613-P,gene_P,6.313837963535632,6.436540276334898,6.02874141136383,6.185025933327758,6.474768717038016,6.028726214354193,0.14685314685314685,0.5734265734265734,0.6353646353646354,nan,nan,nan,0.07424576422451498,0.04820986467483043,0.039216105816177106,1.0,1.0,1.0,True,0.439512160410893,0.8854707883994246
ENSMUSG00000045100-P,gene_P,3.7489996749017562,3.4726942555145923,3.650256601784922,3.641177831764641,3.595827449651864,3.5842763127381025,0.2977022977022977,0.1118881118881119,0.2397602397602398,nan,nan,nan,0.18051736272712032,0.2336385608750601,0.3072787437605984,1.0,1.0,1.0,True,0.1397167174728536,0.850171948922128
ENSMUSG00000031010-P,gene_P,5.61120033571742,5.256262143986395,5.705541150238766,5.534294612715386,5.0946173457379205,5.310548761748208,0.11188811188811189,0.46853146853146854,0.07592407592407593,nan,nan,nan,-0.1575547551937945,-0.1312939235990236,-0.29447527745559704,-1.0,-1.0,-1.0,True,0.08675644355431168,0.850171948922128
ENSMUSG00000015839-P,gene_P,7.525688864594449,7.238929229176315,7.386763319400554,7.572185090680228,7.2220019928741825,7.270662661248408,0.11188811188811189,0.1118881118881119,0.05394605394605395,nan,nan,nan,-0.05820573223777728,-0.052171491515917066,-0.10128894734214562,-1.0,-1.0,-1.0,True,0.023601617218620495,0.8191051846590357
ENSMUSG00000038859-P,gene_P,7.25116822100188,7.042934040916285,6.899713172447022,7.167336857161083,6.999970641866325,6.925225406253891,0.6063936063936064,0.5734265734265734,0.4535464535464536,nan,nan,nan,-0.04565655337511733,-0.027170327367547813,-0.026937318688082707,-1.0,-1.0,-1.0,True,0.71800273399213,0.9355775624438466
ENSMUSG00000044296-P,gene_P,0.0,1.024244140368041,0.8481504656267498,0.8502428085963312,1.1783224155084708,1.0233772521488844,0.3013198384806407,0.338914036901107,0.4181827108847167,nan,nan,nan,1.6591560652032256,1.0650528966056778,0.8804238957821151,1.0,1.0,1.0,True,0.3897079745786503,0.8854707883994246
ENSMUSG00000032633-P,gene_P,6.769992015517106,6.809867994605806,6.316171574298373,6.8083611414625675,6.785074121100591,6.3316376795306715,0.36363636363636365,0.6923076923076923,0.4535464535464536,nan,nan,nan,0.029549310105258096,0.013154662402936605,0.032115505934573206,1.0,1.0,1.0,True,0.6307730323691108,0.9153158005561306
ENSMUSG00000032724-P,gene_P,2.4857504348347486,2.6351224146044943,2.1354502854209763,2.107077839514286,2.4650833668414784,2.040193099873807,0.4216627790141283,0.46853146853146854,0.5394605394605395,nan,nan,nan,-0.6840064867611162,-0.5179182449204397,-0.28984649360072606,-1.0,-1.0,-1.0,True,0.6123059213087452,0.9138274311519151
ENSMUSG00000024235-P,gene_P,1.2295184967239838,2.360525538656084,0.9350660859127725,1.1886228956486724,2.110041748554895,1.0842052620688396,0.1056889678140735,0.49837165349191626,0.1288438618379244,nan,nan,nan,-1.0843401763962675,-0.5470469068293231,-0.9602111085038919,-1.0,-1.0,-1.0,True,0.1252582290824931,0.850171948922128
ENSMUSG00000023236-P,gene_P,7.255891755857709,7.573197264877923,7.250617343347262,7.219945513251284,7.597520605862358,7.257129025764572,0.6993006993006993,0.8111888111888111,0.6353646353646354,nan,nan,nan,0.01190689350846441,0.01555102531764833,0.03935135990542095,1.0,1.0,1.0,True,0.91589225015847,0.9807677376306733
ENSMUSG00000026483-P,gene_P,3.3465997967188805,3.5654484517731926,3.523062685089155,3.253763797544876,3.540097738946067,3.515390235137945,0.6993006993006993,0.07692307692307693,0.30369630369630374,nan,nan,nan,-0.3378427019300933,-0.3004071375070291,-0.23889907368661495,-1.0,-1.0,-1.0,True,0.22182233623584435,0.8773071898804707
ENSMUSG00000057738-P,gene_P,8.989476772961009,9.161417028918194,8.733225657931042,8.955659727065752,9.216531330018551,8.745297695252303,0.7972027972027972,0.5734265734265734,0.05394605394605395,nan,nan,nan,0.016871840070443175,0.019406403072091506,0.025499272411313115,1.0,1.0,1.0,True,0.28500312486854273,0.8773071898804707
