NAME ,CSF 75 103 20122021,CSF 106 20122021,CSF 105 21122021,CSF 101 102 104 21122021,CSF 81 83 108 113 21122021,CSF 109 21122021,CSF 110 21122021,CSF 113 20122021,CSF 88 118 21122021,CSF 89 PROVA 07122021,CSF 115 116 121 122 21122021,CSF 118 120 21122021,CSF  96 20122021,CSF 70 21122021,CSF 97 21122021,CSF 123 124 126 20122021,CSF 129 21122021,DSS 71+77+T0.5 090224,DSS 72+74+T0.8.2 090224,DSS 73 090224,DSS 76 090224,DSS B896 090224,DSS T0.5+B897 090224,DSS T0.7 090224,DSS T0.8 090224,DSS 79+111+80+902 090224,DSS 114+107 090224,DSS BT1.8 090224,DSS T1.5+T1.7+902 090224,DSS T1.6+901 090224,DSS 85+86+T3.8+78+906 120224,DSS 91  120224,DSS 117  120224,DSS 122+90+87  120224,DSS 906+T3.8 120224,DSS 907  120224,DSS T3.6  090224,DSS T3.7  090224,DSS 93+126+T5.6 120224,DSS 95+127 120224,DSS 129+94+128 120224,DSS 911+T5.6 120224,DSS 912  120224,DSS T5.5+T5.8  120224,DSS T5.7 120224,3297 VECPAC 190224,3354+3353VECPAC 190224,3369+3673+3371+3677 VECPAC 190224,3674+3677 VECPAC 190224,3677+3688 VECPAC 190224,3679 VECPAC 190224,3680+3629.1 REP VECPAC 200224,3681 VECPAC 190224,3687 VECPAC 190224,VECPAC 3678+3675 120224,3296+3296.1 VECPAC 200224,3306+3296+3296.1VECPAC 200224_2,3328+3356 VECPAC 190224,3330+3347+3689 VECPAC 190224,3352+3370+3689 VECPAC 200224,3355+3364+3665 VECPAC 200224,935 CTR LPS CSF 070224,936 CTR LPS CSF 070224_2,937 CTR LPS CSF 070224,938+942 CTR LPS CSF 070224,939+940.2 CTR LPS CSF 070224,940+934 CTR LPS CSF 070224,941 CTR LPS CSF 070224,942 CTR LPS CSF 070224,943 CTR LPS CSF 070224,"944+946 CSF 2,5H 080224","945+949 CTR 2,5H CSF 070224","948 CSF 2,5H 080224","950+951+947 CSF 2,5H 080224","952+953 CSF 2,5H 080224",954+961 CSF 24H 080224,955+961 CSF 24H 080224,956 CSF 24H 080224,957 CSF 24H 080224,958+963 CSF 24H 080224,959 CSF 24H 080224,960+962+963 CSF 24H 080224
"4,4'-Dichlorobenzophenone",0,0,0,82947.24365,0,0,0,0,0,61520.08391,0,0,0,0,0,339004.8587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796307.1302,0,0,0,104654.5834,0,0,0,0,0,56930.15219,0,0,0,0,293447.9103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597230.3477,0,0,0,0
"4,5-Dihydro-1H-pyrazole",126602717.5,273043544.6,330424370.6,95062745.93,184083595.9,250630445.4,17511299.49,77623927.23,84804231.93,124721909.8,54747684.21,231555766.1,289788123.7,129357955.8,69261080.61,192955360.4,325412534.2,68497980.64,0,0,20148718.68,41713823.01,96319559.52,0,58128700.98,0,20791498.25,13194659.54,3464644.481,89502097.76,367451656.3,162560571.6,0,17091157.21,35998533.64,116458431.5,27598567.31,0,593309876.1,937949217,1282292988,28639937.71,725501746,0,0,0,12950415.21,43357352.31,464280969.2,350653485.7,0,21186335.61,7015026.634,64841856.6,355868276.6,257457717.1,195201400.7,333835371.3,161449108.5,44570507.92,376826099.6,0,0,0,0,0,0,819502135.5,0,0,0,0,2710458639,0,0,0,0,0,0,0,0,0
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",2287404.138,2211716.862,4737908.065,1750661.801,3089829.11,4720256.263,4363038.484,3214580.656,3346672.979,2339608.457,2972901.105,2757027.478,3740568.45,2470167.986,1666373.021,1747850.78,3281246.516,4653330.496,2476946.04,5518699.024,3995364.332,1661965.003,4850052.854,2955347.689,2481740.876,2439579.94,3947308.342,2749758.991,2250315.151,4621464.246,3933860.88,1326485.037,3587860.247,3903467.828,1830574.481,1111121.566,988216.2157,3198144.668,1231187.79,2052902.476,2916985.125,1356928.863,884823.7481,6175969.056,4401877.875,1454137.015,4519888.565,5473118.858,4742218.793,1635149.93,3325186.995,3277984.428,4177286.56,913225.5553,1008770.605,3748012.247,1252222.642,4144507.427,1138288.056,2358852.283,4546737.95,3381678.015,822538.5326,4115971.718,3297063.004,1578761.247,2362418.839,3943468.117,2239831.163,1000706.277,1990235.929,1485574.713,2354759.358,7198052.838,4337121.773,1512897.181,3593936.756,2668884.838,3904904.342,4702616.003,3658117.569,2477170.918
4-Aminobutanoic acid,844267.7712,0,231445.8229,864175.3389,429829.3592,642281.6511,174918.3444,259612.6217,177172.9536,0,756258.1678,0,120752.6256,0,0,0,67603.98771,945462.6385,264291.4524,49452.64106,621381.657,304419.14,0,153171.9208,49407.10552,593549.071,253572.88,96680.35383,196234.2673,238688.4868,1065741.931,93308.81574,418530.9211,778891.7561,0,0,0,95663.67534,435284.0158,0,744937.3661,0,49069.07735,0,76550.35908,192814.8208,64667.66551,325528.1672,196800.2673,884554.994,106051.2852,0,22423.6449,0,208818.6262,0,0,174782.9478,994811.6976,144078.7665,984261.1351,177148.788,281672.7341,135435.6377,574685.1418,290047.0418,307518.1774,109597.1465,12034.50692,205687.9989,327075.3233,924535.6894,272216.9251,170473.7239,158476.4232,263707.692,28315.72413,40970.32141,932171.6834,119041.1133,49036.15631,263369.1999
4-Hydroxybutanoic acid,901562.4333,462462.1824,87875.29578,327700.8169,649756.5267,618762.2258,742891.071,443568.1177,655677.7651,567616.3622,424768.6348,573140.5993,439100.0641,460919.0299,384704.4752,614829.2604,473450.6534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Methoxyphenol,226510292.1,180013773.3,168202949.8,177343559.1,172547955.2,203707965.8,167638388.1,168991301.1,165801057,98343856.24,167235081.7,168253220.7,158119371.2,158755995,163747234.8,241597127.2,157079850.3,666035550.1,316772217.7,0,114735744.3,0,0,0,402928360.1,0,260112233.6,0,0,0,186388726.4,284100307,144788124.1,0,255079756.4,274729419.8,0,543194018.3,147723000.2,294063342.2,0,0,315192775,427580877.8,215333865.1,141640622.3,281517693.4,162541959.3,199867045.5,156523621.1,68576451.57,131351994.1,221330598.6,104046332.1,128175885.7,189408616.3,152542202.9,213003091.8,182413240.2,279886220.9,157893462.9,0,0,450366300,188828895.5,505560611.3,244460776.8,557796202.1,313499015.6,228905317.1,0,0,0,428506102.6,403081706.7,0,0,315563810.8,0,0,0,0
"4-Methylquinoline-2,7-diol",0,46698.66067,0,254379.0302,0,0,0,0,0,0,0,907353.6144,2231658.696,703065.8898,2972144.453,29005074.98,1776165.752,0,0,0,0,0,0,0,0,0,0,0,0,28758148.2,0,0,0,0,33659684.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35667332.78,0,0,0,0,0,0,0,1985838.597,0,0,0,0,0,0,0,0,0,0,44827535.68,0,0,0,0,0,0
4-Methylvaleric acid,479891.6292,1008882.792,1070073.43,907270.0911,801076.7702,411209.7198,439705.7447,680667.5792,636693.3143,1078479.251,394259.9104,759685.6987,504050.8817,899062.9068,921595.5639,1211126.302,986130.7589,1772719.761,803024.0494,684706.044,769445.4808,793246.9002,967586.4928,399440.8506,630561.5895,1007030.194,910652.4844,672423.9864,683928.9144,1044610.345,1559054.087,582216.7559,888547.3375,343525.4126,478443.9366,757984.791,763367.7745,1293083.796,844017.4494,1299814.316,505278.4832,536872.097,0,433108.8164,299787.0083,344210.461,1086011.356,661703.8098,993845.4061,596744.5342,310885.3256,695620.1545,286558.2859,574079.4719,769738.5527,836675.7473,689368.0329,1032216.602,813325.8025,1069129.624,1653874.922,609181.3185,0,878050.4644,898395.8743,894616.0049,0,1560241.84,613146.9575,840903.8809,583424.866,1694709.811,767517.9647,1405794.071,631289.7611,761816.8787,478341.3551,526857.6413,933688.0187,729194.1464,601827.3957,884361.1158
4-Oxohexanoic acid,995130.6159,817216.8874,783618.1379,760590.7462,1031456.882,517571.424,629255.2353,1148763.101,690070.7299,640226.2888,1056537.862,768377.9628,744882.701,649976.9978,730548.0173,1118071.393,668182.5639,0,929945.1037,923436.4835,595281.5339,546963.5496,1503551.141,632348.4369,504955.4634,592258.7684,1128436.114,938714.584,988165.8351,829788.1196,1232434.222,436482.2109,1047931.364,1121609.93,453436.1752,700074.1587,523946.6326,1519501.429,1020763.667,955663.1057,1428575.053,651195.1508,922325.0526,0,520062.0853,598863.8162,1584004.936,954223.5494,871377.9418,1022702.794,485527.467,667867.1312,598173.4428,723059.4123,0,994208.3955,650939.8049,810222.6009,622174.2367,1231236.851,1127043.546,614420.3082,1073338.645,0,554280.7699,1167940.515,1151733.665,552533.1942,439942.1272,0,755238.2494,784807.9689,710763.4001,1689182.693,1208192.318,725581.5982,1462190.061,668097.9527,688252.4746,798265.7491,545518.8342,1395603.503
"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",339242.2894,0,0,47672.59182,359630.6062,787301.4888,0,98373.46948,99670.6008,4159289.307,358260.4817,270661.4775,102257.2646,0,99700.23125,923012.0963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169953.033,0,0,464536.8751,575842.129,499473.2991,944244.0681,963291.8595,761799.1299,1399920.034,1416301.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-tert-Butyldimethylsiloxy-3-penten-2-one,48821433.06,39730668,33321354.96,32305260.19,41793898.59,44273525.73,38611960.52,71167128.64,30020926.88,10945807.95,55897877.66,34036413.66,41792188.89,28861623.69,30542351.24,41302689.19,32778651.51,275032962.4,0,133015939.5,33543076.91,0,0,0,0,75135041.69,32024527.87,0,0,0,0,124618038.7,0,0,0,0,0,151534837.8,0,144266655.6,0,0,111635113,0,0,0,0,0,0,0,0,128186394.7,0,0,71047600.8,0,117004606.1,0,121047185.3,180317752.2,0,48715668.6,0,64969060.19,53952867.65,0,0,117126861.1,0,55899647.05,0,95629638.8,11251605.53,77354561.25,21634516.28,50140272.02,0,38550104.26,62137561.1,62082761.73,51159519.54,0
5-Aminovaleric acid,7826053.425,23019030.49,10161061.33,723102.1056,26492686.96,0,49257404.13,16601922.5,14580292.05,0,3544938.44,14757929.47,18478977.08,1399216.398,1116836.046,20598354.83,8895952.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73525464.36,65848451.18,65288445.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Azacytosine,379065.4625,290587.8606,300545.9149,432531.2883,267368.1295,322386.2129,231958.4295,286954.2539,310195.8761,1494020.399,508377.9334,336232.9834,267819.9803,315072.0935,328231.6954,0,286567.3889,545935.5862,370294.5718,346962.7952,288111.1538,393594.2071,561973.2217,340145.6329,234361.6361,280474.853,346981.9903,353914.0934,297580.075,268408.3144,346010.0136,363620.9621,363162.03,299963.8225,445482.2628,343949.6688,244694.4258,404804.3421,311894.7359,341433.0824,431430.8766,730572.1185,325346.816,632622.2634,258135.935,529973.7297,259957.1615,486535.7049,788392.7051,479233.232,103000.5066,320075.265,344737.97,307348.1002,206229.4866,0,256422.1421,385158.2513,362516.9485,943163.422,211176.224,251124.1166,357775.2015,406814.3172,501201.3431,394837.7238,328076.1629,345886.7676,263558.365,407156.4464,471943.7295,590420.6685,505403.91,314058.7415,397441.6479,380375.7809,0,340335.0868,329543.5413,515130.1859,451386.3673,301426.011
"5-Chlorovaleric acid, nonyl ester",21018959.59,16527433.14,13176885.6,12328034.21,16957263.92,19233634.63,19782885.79,16248722.46,13037123.03,20546314.34,11047615.03,15640056.47,13404408.41,12393843.49,15763045.36,21650951.03,13087209.61,25355200.1,15691391.23,23951160.92,14565722.95,17657786.13,21000488.52,13229319.58,13324815.61,14115168.74,19896809.28,12980053.27,13770151.65,17442683.97,15799231.42,12303771.23,14400205.96,15980818.5,9856596.915,9905700.881,15287161.96,19339315.46,14667103.55,13224107.99,17427962.64,16438872.92,12155116.06,21414053,16562924.29,12192454.58,28838015.38,19680783.5,15848062.69,15864829.85,14314897.76,13874074.92,15674609.32,17824993.93,12115155.21,14497277.21,9699986.834,12888542.63,18011500.59,17058891.51,17469463.94,18779581.19,9998658.834,14743824.87,13217184.25,13691516.12,18531152.17,21124863.35,10927389,12226084.27,14576016.16,22900252.5,16906200.45,28802514.69,12598408.29,18351286.03,9974670.633,14659017.76,18616906.79,16445026.8,16910024.08,11827192.81
"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",10863525.41,10886431.07,8161131.562,3981688.737,14327659.55,7604138.669,9864898.68,10054454.26,10012728.68,4703621.548,4971219.626,8085770.646,5213229.725,7797034.032,10004081.12,832023.8976,7015623.937,1211962.593,316116.1454,7759514.321,12069410.84,0,3921611.245,2052744.511,7793984.284,0,5041819.658,0,10571992.87,9016142.731,8490250.112,15512632.17,13568928.79,11012223.31,7061918.758,17618213.01,4918111.6,2857274.274,9772466.063,1808340.806,18637357.85,14377866.29,8058889.902,24420255.56,3460520.058,7352497.671,1728866.259,15223998.45,1379943.592,19266639.43,10929024.5,6079117.545,7165826.251,9423310.076,0,1694573.258,7428095.808,10143435.93,18982686.09,5149829.556,4526754.302,9932494.342,18079221.6,9759790.135,11395822.21,0,17224264.09,0,0,1140037.221,12542354.83,4876023.166,13107547.02,2460556.23,12573713.03,9396850.23,11851527.14,8417119.374,6016470.993,2208562.507,8307535.916,6708020.779
5-Ethyl-5-methylnonadecane,871832.7186,1034787.772,1486339.08,1502922.133,0,1589330.618,1704391.484,0,706411.1039,3885744.863,39163057.79,39847431.16,24944037.5,27170236.93,22735236.13,12187616.6,36044116.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275716.4259,0,0,353633565.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170350721,0,0,0,0,0,0,0,0,95081240.47,0,0
5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,152973878.8,13338777.21,35642917208,35540198157,51020218453,2744884.051,1976981.17,27073947858,11367446381,17610217617,15091720210,11872176032,1386843400,1868283.271,2708429667,1040862.415,15903299129,0,1.81653E+11,62711.02287,1.18591E+11,66083.29115,69966196626,79380035.84,0,116608.905,0,0,0,0,0,0,0,108473.5758,61629.19544,0,0,135023.9589,0,14655.18685,942815934.5,0,0,427682.8887,0,0,140687.0001,1034815565,84206608623,324500739.8,0,0,73412483.36,0,42049685.27,0,614289885.9,0,1.25837E+11,0,0,7977573.373,16583860.3,18573856566,7479610.665,695902223.3,1.29289E+11,75760029258,34139316649,19910154372,8775864.22,0,0,0,6572424.916,0,680130.0094,0,0,0,0,8575820.342
5-Nitroso-8-quinolinol,0,32627986.66,38196284.33,0,0,0,6293481.462,5027548.398,0,0,0,0,0,0,0,0,0,0,0,0,15391526.33,21962282.34,15732444.93,0,0,34570147.34,0,0,0,0,5929436.97,0,0,0,4005340.486,0,26140054.02,0,0,0,0,0,0,11566910.17,0,0,0,13584550.97,0,11251063.7,0,0,8452326.903,0,0,0,0,10380333.93,19944499.24,7370715.713,6329733.873,0,0,0,5307635.439,29993661.27,804089.2708,0,9600525.365,12593092.9,0,0,9313598.719,0,1536349.38,0,0,0,32324654.59,0,0,0
"5-Nonanol, tert-butyldimethylsilyl ether",2172648.576,1279399.75,1200339.857,0,1171006.812,0,1189643.811,1223327.276,1662592.403,0,1161647.354,0,938364.0666,1145488.359,1307890.482,0,0,1442527.887,835773.465,1145053.891,887645.3946,732674.5032,1037121.312,697248.3945,706530.9591,762235.8271,849313.3394,763483.9596,715402.8447,835387.866,988614.4388,603956.6157,717727.491,920070.0684,568604.9342,632964.4862,617736.7727,1185329.051,846227.1495,787286.5833,1243376.866,920554.4772,747445.5624,963433.0281,650141.3531,677866.1741,1223775.473,935918.0827,908683.1606,989067.6866,564036.282,793370.3233,620053.7519,776531.1619,556870.1241,938094.1016,688655.0975,790260.3145,752021.0549,1149117.139,1237890.656,788993.9144,628551.2044,838946.1093,768583.8584,877594.104,793835.2128,1211308.229,587117.7342,652872.4433,899821.9575,1103081.803,1023363.179,1385117.401,771097.4179,862362.7772,644616.797,694926.3594,866407.9729,844275.7949,821305.7671,788721.3539
5-Oxohexanoic Acid,932304.7592,759056.135,650626.245,684200.8979,758766.2321,945785.2694,821029.8417,751225.1818,665694.1257,642565.534,697856.5057,747298.8496,684048.9596,604470.6822,0,792348.4037,644816.9083,1273731.44,682616.4252,967660.8977,728721.9181,637303.6576,1053691.176,159555.3509,647550.9062,681128.4672,702777.0521,639629.8696,628822.7822,659049.0296,0,557173.4205,790075.1808,0,524218.2433,584519.163,587838.277,1197628.759,781531.0832,686520.0847,1176630.897,791120.2603,613067.2061,1183547.192,469694.0176,668443.6425,1019827.339,990786.96,1041470.014,817665.7789,160665.3658,197476.4174,300586.1806,684077.7264,517347.0953,358049.2946,539566.4031,834347.2306,761335.4256,1329651.952,867733.3217,540988.8845,496086.4447,697030.5855,700903.6799,628804.6687,527619.1107,1066849.414,503260.4491,564296.1645,962921.3979,897940.9717,852692.6744,1434482.905,714168.0338,769641.2723,167197.6592,0,815650.245,708041.8001,772000.4559,733775.2503
"6,7,4'-Trihydroxyisoflavone",203065.9561,276692.9993,0,57255.62794,195267.2308,192361.604,143276.5278,268893.472,188081.9102,0,105369.3591,231308.3772,105950.9949,106111.6319,131323.3111,300674.0616,82442.66704,233888.4975,149674.3797,203549.6191,168145.9873,107081.2007,179993.5863,124119.2401,148762.6717,145800.4296,140610.3005,135166.9645,143876.43,155827.7255,169523.1778,126192.7497,106559.0785,162161.5574,111737.6838,95884.2932,79546.18092,225046.1187,164480.7872,149478.4333,223873.8314,155749.6512,137224.1658,197437.8898,121320.3374,169329.1567,434835.2193,139188.14,123846.901,324499.8943,164849.6338,81736.96147,162588.9017,87025.90029,192428.4173,83765.8964,62879.388,95805.33773,87386.52442,122533.02,103136.6898,126996.9878,116030.445,145311.3929,143160.7635,131081.0782,95870.34332,280507.3268,112047.8315,114865.8989,17920.42012,167326.1233,214217.0057,325521.5181,117155.434,155732.3772,140027.8176,158285.3053,175476.8168,152868.6526,177859.9913,128771.1966
"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",61143.33151,70872.10565,62222.06858,0,144253.6353,285547.3056,0,0,115112.6004,0,56550.0975,87119.00936,48474.10681,44611.22612,0,63109.67579,54972.92991,126769.7522,73582.16883,153024.7394,57727.25868,71734.68732,82308.4321,68184.49722,78703.40347,50982.88292,76159.6827,54336.89206,38319.52455,12713.87161,117321.8577,35265.14955,38517.64679,0,33540.19379,41896.8494,46216.23646,90811.67206,45936.85068,51075.92105,132873.5466,130744.2582,0,54408.97795,38705.78725,33615.51987,85495.46217,86245.90092,98991.16882,0,22941.72266,62359.10631,35652.20006,53800.3141,37840.05693,61423.30534,63844.71531,94264.95016,68853.31456,132287.7626,92020.35191,39874.62386,44841.51088,61684.65263,78639.3848,128368.7873,65034.96141,109549.1864,0,0,63695.44641,93552.48296,65932.43587,109877.0711,50818.00119,56187.18567,32021.47207,44718.73001,78117.06417,102242.0312,54096.39561,72145.63186
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",46402441.57,37198827.09,39072388.88,38487905.9,41392489.97,48791359.79,42455509.55,34150480.82,30036491.75,63570578.24,39924604.32,39095884.14,36205858.87,37153087.89,40545090.99,46896872.88,38241933.15,0,0,80652835,66284880.02,72755416.47,91482381.8,0,90377022.46,60829677.37,82863433.61,65949740.42,55343232.47,0,0,43572910.77,50296720.58,0,0,0,0,100976015.4,59202107.25,0,97776635.27,0,0,82808325.63,51146933.86,0,0,0,0,0,5836648.95,147089918.5,0,0,35978543.02,0,133801573.1,180955697.5,154805200.8,0,0,44624536.14,0,0,0,0,0,79590702.95,56029371.91,76491382.55,0,103382075.1,28650866.24,91996996.03,63484726.17,0,56798383.43,50842743.86,73067562.88,71775873.85,67503480.17,0
6-Methyluracil,516994.0139,0,558452.6233,352366.0179,1348750.245,5941561.554,2248395.353,0,389434.5597,0,1430894.558,0,0,201568.1551,0,1684028.381,382393.5818,3244311.852,1249075.667,2583095.607,978656.539,654407.9159,0,882421.9756,363739.2278,0,727724.5575,259478.9451,0,447544.4787,1750809.547,458820.2642,1076099.057,1763991.654,436358.8348,0,554829.44,0,970158.9138,706835.4282,1943550.854,2481408.63,0,930082.172,332803.9226,180103.2314,2216004.939,1412751.03,1223080.597,1623204.879,378276.9331,395493.9516,84493.23511,400339.6303,457170.4552,514529.5077,606180.3011,588931.4347,627129.4904,956771.4216,2504799.238,919975.2771,473987.4808,1200819.459,1108502.785,1436276.203,1282852.793,2226790.586,141249.2579,174350.4419,824542.1843,1717203.223,929796.2099,1414428.151,570877.6636,593051.3543,150712.7525,391359.1389,1348967.11,604416.8897,0,1086995.151
6-Nitroveratryl alcohol,0,0,0,0,213884.6923,0,0,0,0,0,104929.8239,0,35402.97957,184389.2844,0,0,87951.40753,0,0,0,0,297396.9898,0,0,0,0,268684.2987,268983.057,0,0,0,0,0,0,0,0,196913.846,0,0,0,0,0,0,0,0,0,0,147713.1965,0,0,0,0,105406.5428,0,0,191740.1939,0,0,144841.8905,0,0,0,0,23586.59637,0,0,0,0,298347.6526,316141.4178,0,67271.70182,0,0,0,0,0,20284.13019,0,48352.14477,0,0
6-Oxoheptanoic acid,3312246.576,3165343.511,2725871.558,2938449.032,2961527.572,3420169.057,2977013.822,3001664.152,2593527.085,2163561.729,3038468.216,2395279.22,2891809.957,2539965.561,2579635.655,3614742.168,2726346.77,4545595.171,2332461.881,3679618.173,2801553.343,2439363.469,3520120.828,2101902.744,2584384.832,2284312.051,2734969.052,2728696.688,2722273.39,2638487.258,3319046.687,2246618.402,2177584.556,3211837.645,2235115.224,2227418.478,2084764.494,3958125.981,2608880.709,2980113.154,3704831.114,2831150.342,2709982.728,5249674.39,2122141.096,2275361.869,3722440.27,3589173.526,3036556.645,3600927.809,2032341.657,2647037.155,1947330.104,2663168.853,3271194.814,3723832.491,2116442.474,2584886.349,2683139.163,3665379.288,2601372.605,2136166.744,2302211.619,2899850.7,912358.1102,2842351.973,2015998.766,4099059.229,2254109.354,2727983.65,3601643.529,3982655.193,3651776.749,4108682.046,3535714.132,3149584.398,1948580.879,2771105.794,3304051.828,2900130.642,3305444.216,2136308.36
"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",0,0,0,0,0,18258.18849,0,0,16800.52993,0,0,1692.772531,511.0478415,0,0,0,248.1482369,0,0,0,0,4479.613348,0,0,0,0,5794.931868,0,13861.65282,0,0,0,0,0,0,5121.454142,0,19250.85925,13273.79662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Hydroxy-4-(methoxymethyl)coumarin,0,0,0,153.7819936,0,0,0,99.46674153,0,97.68648914,195.145672,0,36.3136916,0,0,0,7.168210602,0,0,108.8700484,110.4710278,0,137.2792069,0,0,22.17559657,0,59.56521144,0,13.17652748,47.64097945,0,35.04160215,0,54.12716094,35.39283044,88.08150627,133.4339092,0,0,74.3453457,51.44365668,0,0,0,0,120.0975401,66.75336045,85.69834819,0,24.63180227,0,0,55.86474902,0,0,41.68049169,0,0,83.38007889,76.77626329,0,106.3126094,85.05220294,0,95.62535083,0,0,79.96324517,0,0,0,85.81176251,53.0555121,0,0,0,0,0,0,114.2519397,108.2108344
8-Acetyl-7-hydroxycoumarin,1996520.776,3117998.468,0,82842.44257,0,1090116.757,802910.1119,0,1708115.862,16905707.61,1474138.003,0,1063260.696,894045.0792,0,1693124.952,993024.1824,52412384.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39309288.45,0,0,0
8-Methylnonanoic acid,18570151.37,15010613.77,17091215.27,10897546.19,14323057.93,16218831.49,13373309.06,17460286.54,14608133.54,20614209.54,19389095.83,14375841.98,14202816.58,12809688.89,17915450.85,19874456.69,14494018.87,20820004.1,15612783.48,21271242.86,14444558.73,14714659.89,17483095.82,10915838.52,14127570.69,19483263.01,17966901.55,15220479.07,15527730.43,13176341.93,20436729.6,10916930.11,15013482.54,16974291.86,12568091.57,12978576.07,10260023.34,22050622.31,14554439.22,15896651.64,27185092.34,15522427.94,11454517.87,18213310.71,11940006.52,13037715,22172103.02,19702490.06,17141171.35,21027679.43,11888691.66,15375081.21,10921211.6,15899984.83,11998848.08,13675860.7,12490457.07,16385530.97,16494880.71,19486860.62,17575527.24,12445988.46,12931897.1,17842009.09,14197587.39,15609381.23,13118389.14,19245887.06,11542572.95,15410071.74,19649780.21,23322692.18,15994309.02,23750734.78,14469317.37,14610742.54,13432852.92,13000722.4,17876947.72,17189347.03,17040668.77,12365348.71
"9,12-Octadecadienoic acid (Z,Z)",2168545.075,1459895.422,28332.76947,0,1309164.104,11698304.24,0,0,720590.5592,661753.5882,0,0,328860.2231,0,98198.68157,1601544.886,16771.03602,0,0,0,0,0,212034.1235,0,17977628.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11969840.93,0,2933136.945,0,0,0,0,0,0,0,0,0,0,0,0,0,18910080.55,0,0,1607420.864,0,0,21777084.88,0,0,0,0,0,0,0,0,0,0,0,1434974.981,0,0,0,0,0
9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,0,0,0,710496.8011,29606.50109,0,0,0,835611.6197,0,0,1338445.428,0,0,815476.4724,71334.27906,390273.8398,0,0,0,0,0,0,0,0,0,0,0,0,0,206434.9038,0,0,0,1939178.174,0,0,0,0,0,4757613.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177420.222,0
"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",11199763.17,8592853.757,15865612.91,6630961.879,13179487.62,12940195.89,13079103.8,10781022.51,11310477.96,37438069.65,13163069.63,13453109.77,19181797.94,5880245.325,6840094.328,9662597.612,11706570.27,0,18492728.16,0,34400249.1,0,23407685.19,0,0,25336203.24,22754174.98,0,21497987.67,0,0,0,0,44261626.39,16722807.06,0,20876367.71,48052724.12,35698673.07,0,52342358.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108465190.6,164417498.5
